# Constructed from biom file
#OTU ID	RSG.MB4	UNKG.MB2	LSG.MB6	LSG.MB9	EPRC.MB16	UNKG.MB31	LSG.MB20	LSG.MB7	LSG.MB4	UNKG.MB21	LSG.MB14	UNKG.MB32	EPRC.MB13	RSG.MB2	UNKG.MB6	LSG.MB10	UNKG.MB8	UNKG.MB14	LSG.MB16	LSG.MB8	EPRC.MB9	RSG.MB1	LSG.MB12	LSG.MB15	UNKG.MB35	UNKG.MB17	LSG.MB2	RSG.MB6	PZ.MB7	UNKG.MB27	UNKG.MB4	RSG.MB3	LSG.MB1	UNKG.MB28	EPRC.MB2	SZ.MB8	SZ.MB7	EPRC.MB14	PZ.MB4	UNKG.MB38	SZ.MB11	PZ.MB1	UNKG.MB25	EPRC.MB15	SZ.MB6	EPRC.MB17	EPRC.MB18	EPRC.MB8	EPRC.MB12	EPRC.MB4	PZ.MB9	UNKG.MB11	SZ.MB3	PZ.MB10	PZ.MB2	UNKG.MB12	UNKG.MB5	PZ.MB3	PZ.MB12	UNKG.MB18	EPRC.MB11	SZ.MB5	EPRC.MB3	UNKG.MB36	UNKG.MB37	UNKG.MB33	UNKG.MB15	SZ.MB1	UNKG.MB26	EPRC.MB7	LSG.MB5	UNKG.MB23	UNKG.MB1	UNKG.MB16	UNKG.MB34	RSG.MB5	UNKG.MB20	UNKG.MB19	UNKG.MB10	UNKG.MB24	PZ.MB6	LFG.MB1	UNKG.MB13	EPRC.MB1	LSG.MB17	PZ.MB8	LSG.MB11	EPRC.MB10	UNKG.MB7	PZ.MB5	LSG.MB3	SZ.MB14	PZ.MB11	EPRC.MB5	SZ.MB13	UNKG.MB30	UNKG.MB3	RSG.MB7	LSG.MB19	SZ.MB2	LSG.MB18	UNKG.MB9	UNKG.MB22	LSG.MB13	UNKG.MB29	SZ.MB4	SZ.MB10	SZ.MB15	SZ.MB12	EPRC.MB6	SZ.MB9	KEGG_Pathways
Ribosome Biogenesis	729937.0	851694.0	1096277.0	913065.0	569866.0	577459.0	597604.0	791279.0	803446.0	724292.0	654151.0	819020.0	597396.0	830441.0	810170.0	746325.0	812503.0	686857.0	777279.0	817438.0	623695.0	702505.0	811726.0	649427.0	698940.0	831611.0	895146.0	905871.0	703894.0	679218.0	781515.0	825813.0	623022.0	764935.0	763529.0	823080.0	699668.0	676434.0	574570.0	630275.0	674697.0	1117087.0	827311.0	582343.0	699873.0	750355.0	677050.0	576195.0	569264.0	971590.0	694373.0	535047.0	822503.0	606852.0	669211.0	896329.0	910462.0	723314.0	644274.0	751076.0	678917.0	793929.0	681214.0	636747.0	871267.0	616647.0	668206.0	579613.0	526828.0	784954.0	651065.0	471194.0	698506.0	824296.0	658343.0	578756.0	535918.0	658406.0	567330.0	536811.0	613403.0	769896.0	719841.0	810679.0	787305.0	695930.0	881380.0	834056.0	737382.0	640969.0	598657.0	705833.0	589409.0	782127.0	848263.0	709881.0	907648.0	768563.0	799356.0	656546.0	676114.0	662607.0	676163.0	718308.0	633525.0	1092585.0	713110.0	371375.0	594605.0	663238.0	552100.0	Genetic Information Processing; Translation; Ribosome Biogenesis
Ribosome biogenesis in eukaryotes	23471.0	27023.0	34582.0	28521.0	20982.0	18706.0	19226.0	25194.0	25792.0	22935.0	20631.0	25615.0	19607.0	26662.0	25500.0	23892.0	25946.0	22495.0	24453.0	25760.0	31650.0	22290.0	25818.0	20408.0	22281.0	26488.0	28468.0	29561.0	28600.0	21718.0	25059.0	26013.0	19993.0	23786.0	28974.0	26629.0	23869.0	26055.0	20535.0	20023.0	27341.0	36929.0	25960.0	21615.0	23518.0	28891.0	29055.0	19945.0	18804.0	33914.0	24376.0	17222.0	27449.0	24952.0	24967.0	28799.0	28631.0	30103.0	26952.0	23822.0	23736.0	31053.0	23761.0	20404.0	27511.0	19706.0	21659.0	18833.0	16716.0	32586.0	20900.0	15296.0	22604.0	26202.0	20803.0	19236.0	17182.0	20936.0	18305.0	17009.0	23882.0	24485.0	23196.0	27202.0	24800.0	26369.0	27305.0	27354.0	23731.0	20919.0	19148.0	22896.0	24919.0	35287.0	27484.0	22510.0	28771.0	24734.0	25499.0	24557.0	21680.0	21260.0	21465.0	22917.0	19993.0	37338.0	24632.0	12316.0	19305.0	22977.0	18254.0	Genetic Information Processing; Translation; Ribosome biogenesis in eukaryotes
Salivary secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Organismal Systems; Digestive System; Salivary secretion
Secondary bile acid biosynthesis	11062.0	15442.0	26538.0	14932.0	8887.0	6727.0	7375.0	11754.0	9271.0	10117.0	9580.0	11500.0	9865.0	14167.0	15695.0	12380.0	14922.0	9516.0	10454.0	13712.0	18198.0	8821.0	19389.0	8509.0	10431.0	12978.0	16698.0	20169.0	11194.0	6618.0	13675.0	12529.0	8573.0	10735.0	17643.0	16099.0	15289.0	13946.0	8426.0	10597.0	14891.0	25239.0	14394.0	12676.0	14774.0	10478.0	9574.0	13826.0	9790.0	27879.0	11325.0	6214.0	15559.0	11451.0	11784.0	13917.0	17759.0	14846.0	12716.0	12983.0	10825.0	17662.0	14243.0	8219.0	15652.0	7562.0	8019.0	8358.0	6541.0	22028.0	6426.0	6270.0	11671.0	11864.0	9421.0	7478.0	6508.0	8617.0	8186.0	6398.0	11166.0	9527.0	10353.0	20974.0	11328.0	13898.0	13871.0	18103.0	10959.0	9880.0	6709.0	12207.0	11570.0	23016.0	22445.0	9861.0	20778.0	14671.0	10549.0	13159.0	8724.0	8550.0	9211.0	11298.0	9167.0	27243.0	17316.0	6438.0	12501.0	11914.0	8571.0	Metabolism; Lipid Metabolism; Secondary bile acid biosynthesis
Secretion system	644409.0	727253.0	876666.0	810335.0	451356.0	509320.0	579385.0	684028.0	729257.0	663156.0	606049.0	796292.0	674795.0	726673.0	739712.0	627882.0	706162.0	634052.0	737888.0	724485.0	577065.0	686594.0	666686.0	616007.0	642757.0	759975.0	791276.0	747555.0	666942.0	647770.0	704967.0	741842.0	602951.0	738719.0	725010.0	687547.0	582805.0	571434.0	553362.0	613654.0	552259.0	962690.0	751998.0	566670.0	637066.0	623187.0	683995.0	526025.0	650320.0	980325.0	645849.0	491321.0	655683.0	556542.0	573922.0	793456.0	707910.0	630529.0	577969.0	704441.0	655509.0	669836.0	615215.0	575487.0	839834.0	570453.0	624109.0	567624.0	493059.0	758166.0	623842.0	427837.0	641509.0	779903.0	636124.0	519552.0	486623.0	665571.0	480502.0	519138.0	547335.0	760443.0	631354.0	753353.0	734374.0	607620.0	856905.0	875865.0	648644.0	631618.0	615675.0	639752.0	538408.0	851550.0	736307.0	651383.0	813307.0	696699.0	794369.0	588236.0	639261.0	591162.0	632370.0	649371.0	643678.0	821486.0	593740.0	322492.0	485516.0	593050.0	511820.0	Environmental Information Processing; Membrane Transport; Secretion system
Selenocompound metabolism	172529.0	201653.0	261019.0	222502.0	142705.0	135434.0	137641.0	190676.0	193830.0	170397.0	157967.0	198112.0	166450.0	201345.0	199473.0	177850.0	189250.0	168244.0	184865.0	201768.0	182215.0	169747.0	211078.0	154758.0	161918.0	195607.0	210748.0	205567.0	166717.0	158109.0	181298.0	196016.0	146970.0	182302.0	195423.0	190928.0	178898.0	175574.0	135322.0	156230.0	172043.0	282263.0	199793.0	160098.0	169244.0	198687.0	182986.0	142421.0	160099.0	254141.0	164108.0	127606.0	196819.0	140847.0	153717.0	215036.0	225946.0	160389.0	144390.0	184525.0	172074.0	186120.0	161684.0	153500.0	205528.0	148027.0	160497.0	134208.0	123607.0	220244.0	149575.0	109047.0	162814.0	201901.0	152609.0	141846.0	127079.0	160007.0	135667.0	124754.0	136834.0	177615.0	174503.0	216659.0	185727.0	155440.0	213684.0	231473.0	170109.0	152027.0	144812.0	162911.0	140717.0	229208.0	213826.0	169437.0	223065.0	177584.0	190358.0	158162.0	157332.0	152033.0	163396.0	176708.0	158680.0	282072.0	162893.0	87514.0	133428.0	165675.0	128418.0	Metabolism; Metabolism of Other Amino Acids; Selenocompound metabolism
Sesquiterpenoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism; Metabolism of Terpenoids and Polyketides; Sesquiterpenoid biosynthesis
Shigellosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Human Diseases; Infectious Diseases; Shigellosis
Signal transduction mechanisms	255504.0	300327.0	390223.0	334734.0	202152.0	203072.0	218476.0	292714.0	294973.0	257674.0	235408.0	298373.0	251864.0	295713.0	295170.0	266275.0	284112.0	250763.0	277106.0	296045.0	239647.0	266822.0	306498.0	232200.0	247603.0	298579.0	321185.0	303731.0	234706.0	240905.0	276824.0	302879.0	227148.0	281979.0	296758.0	280676.0	256688.0	216396.0	193319.0	238547.0	243601.0	369332.0	308056.0	222854.0	247509.0	229673.0	279791.0	200995.0	244713.0	377771.0	226744.0	189260.0	252920.0	196819.0	215923.0	316245.0	332358.0	227235.0	207695.0	275841.0	237288.0	270658.0	238347.0	228808.0	315742.0	218617.0	237995.0	204531.0	186120.0	304931.0	232447.0	161691.0	248684.0	304558.0	234396.0	201055.0	188040.0	249184.0	200166.0	191428.0	187957.0	277029.0	254487.0	301403.0	283307.0	213408.0	325980.0	341955.0	263352.0	218350.0	229285.0	244810.0	199872.0	334691.0	290830.0	256759.0	328891.0	267020.0	310640.0	231220.0	239718.0	233898.0	243642.0	258996.0	242385.0	336896.0	243227.0	126834.0	196296.0	223158.0	184774.0	Unclassified; Cellular Processes and Signaling; Signal transduction mechanisms
Small cell lung cancer	43.0	13.0	10.0	17.0	152.0	32.0	110.0	34.0	166.0	78.0	34.0	28.0	101.0	54.0	43.0	55.0	9.0	206.0	25.0	20.0	119.0	144.0	62.0	28.0	30.0	65.0	22.0	48.0	9.0	42.0	27.0	100.0	25.0	53.0	115.0	43.0	46.0	85.0	125.0	7.0	14.0	50.0	102.0	194.0	16.0	109.0	323.0	53.0	137.0	28.0	5.0	15.0	4.0	13.0	24.0	39.0	10.0	15.0	20.0	55.0	96.0	1.0	38.0	27.0	57.0	14.0	30.0	1.0	17.0	322.0	40.0	62.0	21.0	34.0	11.0	147.0	30.0	186.0	8.0	45.0	11.0	34.0	33.0	42.0	50.0	8.0	80.0	63.0	14.0	10.0	265.0	10.0	3.0	93.0	6.0	24.0	8.0	30.0	261.0	4.0	53.0	5.0	134.0	60.0	9.0	6.0	4.0	0.0	31.0	110.0	14.0	Human Diseases; Cancers; Small cell lung cancer
Sphingolipid metabolism	77653.0	92832.0	133636.0	103249.0	56932.0	52135.0	56896.0	91335.0	70722.0	75178.0	69129.0	83952.0	93512.0	86476.0	98342.0	77768.0	89356.0	64089.0	78779.0	89410.0	74293.0	77531.0	110478.0	64796.0	72004.0	87605.0	102859.0	96834.0	64187.0	58465.0	85352.0	91678.0	63474.0	78483.0	114664.0	87096.0	90817.0	62557.0	59972.0	81291.0	85297.0	87012.0	95563.0	71801.0	78734.0	75141.0	74257.0	69180.0	91432.0	166157.0	64287.0	50096.0	60871.0	67771.0	74914.0	85453.0	115692.0	98027.0	85806.0	83434.0	95949.0	85362.0	74979.0	61415.0	97322.0	59472.0	65741.0	61055.0	50269.0	106171.0	53132.0	45443.0	75823.0	87697.0	65409.0	58527.0	51108.0	66025.0	59373.0	51011.0	79630.0	75294.0	65916.0	119226.0	82637.0	89367.0	91636.0	141768.0	77063.0	63742.0	59246.0	74121.0	61545.0	156710.0	104484.0	70669.0	115831.0	85717.0	83770.0	74542.0	63772.0	66052.0	67339.0	80304.0	76643.0	49411.0	85371.0	41663.0	62808.0	84864.0	61702.0	Metabolism; Lipid Metabolism; Sphingolipid metabolism
Spliceosome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Genetic Information Processing; Transcription; Spliceosome
Sporulation	601614.0	741613.0	1008472.0	841805.0	368904.0	488632.0	506327.0	669092.0	645014.0	646892.0	593386.0	756008.0	323132.0	716466.0	711508.0	612956.0	701045.0	545251.0	705926.0	730998.0	417415.0	543636.0	697648.0	591202.0	616359.0	739584.0	803234.0	785458.0	547163.0	606434.0	690455.0	740878.0	540655.0	725688.0	536321.0	697367.0	591441.0	457983.0	462679.0	476091.0	541705.0	869505.0	751343.0	381260.0	628620.0	321025.0	328474.0	429731.0	283958.0	662385.0	541745.0	449516.0	518675.0	449105.0	465122.0	778522.0	787791.0	476727.0	451978.0	659960.0	285522.0	697174.0	589424.0	560835.0	798526.0	547853.0	538472.0	512267.0	474150.0	502845.0	569370.0	394609.0	597689.0	734960.0	601402.0	398174.0	470795.0	534176.0	481911.0	486654.0	401425.0	669867.0	613496.0	549038.0	716760.0	451187.0	832289.0	490442.0	630886.0	546894.0	458727.0	575352.0	475406.0	349655.0	720752.0	642479.0	806761.0	635899.0	635058.0	569638.0	596444.0	566344.0	585365.0	618615.0	518423.0	743329.0	598249.0	289092.0	506699.0	416696.0	425574.0	Unclassified; Cellular Processes and Signaling; Sporulation
Staphylococcus aureus infection	2129.0	2819.0	3151.0	2617.0	5071.0	1469.0	2989.0	3768.0	2673.0	2007.0	1945.0	2696.0	2789.0	4662.0	2797.0	4586.0	2314.0	5810.0	2312.0	2017.0	13975.0	3341.0	8571.0	1948.0	1697.0	3285.0	3398.0	1402.0	2404.0	1884.0	3193.0	4030.0	2597.0	1574.0	3479.0	1475.0	2087.0	5335.0	1486.0	1564.0	2304.0	1643.0	2575.0	7572.0	2309.0	14660.0	6300.0	3880.0	3188.0	3483.0	1415.0	1378.0	709.0	1713.0	1309.0	4073.0	5799.0	1470.0	1711.0	4883.0	1945.0	2363.0	2771.0	1726.0	2080.0	1705.0	2039.0	1074.0	1106.0	9576.0	1781.0	1157.0	3528.0	6107.0	1485.0	1483.0	1552.0	1954.0	2716.0	1198.0	1201.0	2125.0	4046.0	2302.0	2644.0	1122.0	2055.0	3807.0	2450.0	1381.0	1452.0	1240.0	2704.0	5149.0	1856.0	2338.0	3233.0	1212.0	2177.0	1760.0	2602.0	1378.0	2271.0	5099.0	1308.0	575.0	1716.0	793.0	866.0	1322.0	1110.0	Human Diseases; Infectious Diseases; Staphylococcus aureus infection
Starch and sucrose metabolism	510524.0	629357.0	865655.0	675257.0	374324.0	388198.0	422744.0	563459.0	552713.0	508192.0	473120.0	600390.0	370957.0	618304.0	614167.0	533513.0	601877.0	485371.0	554523.0	605968.0	558042.0	474777.0	645806.0	462100.0	497832.0	592735.0	668074.0	683767.0	463715.0	452374.0	570530.0	589593.0	436683.0	555812.0	545529.0	608991.0	543138.0	493890.0	388928.0	423809.0	501387.0	756314.0	615318.0	444342.0	548606.0	418892.0	442312.0	423226.0	354252.0	745457.0	477195.0	356991.0	538172.0	399447.0	449115.0	638439.0	687141.0	467449.0	420271.0	566275.0	361110.0	604120.0	526379.0	436919.0	655549.0	428182.0	444400.0	417911.0	366110.0	636629.0	439731.0	320425.0	506714.0	600530.0	475700.0	372708.0	363877.0	466227.0	392395.0	371423.0	396780.0	521685.0	507003.0	586037.0	565087.0	448311.0	653797.0	547530.0	510584.0	447602.0	406005.0	514486.0	415646.0	510737.0	701225.0	497732.0	721741.0	555256.0	559005.0	491625.0	471418.0	445790.0	482724.0	522705.0	429946.0	682297.0	550716.0	264772.0	445671.0	416475.0	387111.0	Metabolism; Carbohydrate Metabolism; Starch and sucrose metabolism
Steroid biosynthesis	2010.0	152.0	189.0	279.0	3225.0	416.0	2056.0	1750.0	3463.0	289.0	269.0	520.0	20905.0	1405.0	2600.0	912.0	314.0	2461.0	213.0	349.0	5303.0	8145.0	1218.0	261.0	166.0	567.0	459.0	382.0	829.0	192.0	767.0	1184.0	1940.0	293.0	11315.0	169.0	66.0	1597.0	203.0	8615.0	667.0	13.0	1348.0	7503.0	148.0	12031.0	17588.0	7157.0	21646.0	19239.0	50.0	1260.0	16.0	192.0	53.0	551.0	102.0	269.0	374.0	978.0	20137.0	176.0	518.0	783.0	747.0	306.0	3161.0	331.0	72.0	13221.0	877.0	551.0	263.0	1034.0	40.0	5561.0	136.0	5567.0	93.0	308.0	147.0	3303.0	443.0	13235.0	432.0	211.0	372.0	25860.0	1482.0	111.0	7179.0	153.0	32.0	33754.0	12.0	475.0	1229.0	4711.0	8698.0	435.0	602.0	1056.0	1250.0	523.0	7682.0	31.0	816.0	408.0	82.0	7391.0	138.0	Metabolism; Lipid Metabolism; Steroid biosynthesis
Steroid hormone biosynthesis	3247.0	576.0	183.0	777.0	2917.0	379.0	1126.0	1198.0	1804.0	374.0	396.0	643.0	31929.0	820.0	4454.0	914.0	857.0	2035.0	466.0	527.0	3261.0	10870.0	656.0	394.0	609.0	405.0	480.0	296.0	2416.0	265.0	1178.0	798.0	2621.0	437.0	17001.0	1398.0	984.0	1513.0	1253.0	14371.0	1846.0	1413.0	871.0	9073.0	1753.0	19158.0	19446.0	11366.0	32423.0	31653.0	759.0	2035.0	1103.0	768.0	878.0	503.0	538.0	858.0	1053.0	657.0	32871.0	1425.0	2084.0	1072.0	1534.0	331.0	5152.0	2082.0	175.0	17528.0	524.0	489.0	555.0	1586.0	257.0	7565.0	283.0	5967.0	205.0	366.0	579.0	5453.0	329.0	21280.0	430.0	631.0	367.0	42514.0	2168.0	1200.0	8383.0	832.0	630.0	55261.0	2307.0	777.0	2181.0	7627.0	9750.0	1757.0	434.0	1723.0	772.0	748.0	12918.0	485.0	2386.0	1297.0	997.0	13079.0	1176.0	Metabolism; Lipid Metabolism; Steroid hormone biosynthesis
Stilbenoid, diarylheptanoid and gingerol biosynthesis	180.0	86.0	177.0	37.0	2323.0	443.0	2053.0	1754.0	3478.0	278.0	272.0	380.0	2596.0	1400.0	107.0	1130.0	202.0	1944.0	225.0	288.0	5310.0	2410.0	1213.0	271.0	168.0	593.0	355.0	362.0	169.0	251.0	266.0	1152.0	585.0	312.0	1901.0	88.0	40.0	1613.0	46.0	78.0	44.0	40.0	1349.0	3103.0	311.0	925.0	8677.0	635.0	3230.0	616.0	50.0	146.0	26.0	136.0	89.0	540.0	114.0	104.0	105.0	982.0	876.0	200.0	437.0	318.0	80.0	309.0	325.0	669.0	76.0	4573.0	900.0	587.0	272.0	353.0	44.0	1514.0	156.0	2976.0	92.0	300.0	120.0	128.0	437.0	845.0	443.0	130.0	328.0	709.0	372.0	39.0	3417.0	25.0	81.0	1024.0	197.0	135.0	185.0	318.0	4131.0	537.0	622.0	98.0	1269.0	609.0	43.0	33.0	12.0	9.0	75.0	176.0	28.0	Metabolism; Biosynthesis of Other Secondary Metabolites; Stilbenoid, diarylheptanoid and gingerol biosynthesis
Streptomycin biosynthesis	135859.0	171595.0	240508.0	173788.0	101092.0	101363.0	115574.0	148696.0	153242.0	131609.0	120988.0	153423.0	137135.0	165225.0	165528.0	136710.0	165000.0	130986.0	143454.0	152205.0	159718.0	147283.0	163722.0	120434.0	130687.0	155270.0	172112.0	184746.0	143362.0	116746.0	151420.0	158183.0	116170.0	146931.0	162108.0	177932.0	144299.0	126913.0	122116.0	127155.0	137428.0	210480.0	162956.0	131994.0	154200.0	134135.0	159106.0	134172.0	136116.0	218118.0	138844.0	93034.0	140108.0	133718.0	143031.0	171795.0	181324.0	167205.0	147009.0	143567.0	127011.0	179371.0	148014.0	111122.0	170867.0	107740.0	119760.0	123468.0	95068.0	195966.0	116423.0	84695.0	130861.0	159566.0	124942.0	105763.0	93278.0	134272.0	100372.0	97970.0	138917.0	144695.0	136541.0	166537.0	148584.0	154360.0	171034.0	187535.0	137867.0	135557.0	125379.0	137758.0	128821.0	205837.0	193109.0	129092.0	185506.0	163820.0	168344.0	143772.0	125065.0	119499.0	123904.0	137871.0	124475.0	177326.0	159558.0	74501.0	133929.0	132337.0	110123.0	Metabolism; Biosynthesis of Other Secondary Metabolites; Streptomycin biosynthesis
Styrene degradation	9113.0	10851.0	15881.0	14480.0	8558.0	8161.0	7034.0	12030.0	10721.0	10052.0	9514.0	10935.0	19405.0	10583.0	10692.0	12211.0	8899.0	11619.0	10180.0	12747.0	10982.0	10989.0	20344.0	8195.0	8957.0	13332.0	11798.0	7411.0	6706.0	9097.0	8996.0	12929.0	8670.0	10348.0	19542.0	8220.0	13184.0	13658.0	6910.0	11806.0	13325.0	9031.0	13478.0	12339.0	9908.0	17731.0	17659.0	10057.0	19366.0	21007.0	7770.0	7401.0	7801.0	4591.0	4780.0	11118.0	15390.0	3325.0	3561.0	11652.0	17566.0	10664.0	8551.0	9759.0	10898.0	8875.0	10041.0	7367.0	6530.0	16381.0	7503.0	5611.0	7664.0	13209.0	8764.0	9223.0	7472.0	9850.0	8546.0	6853.0	3352.0	9634.0	9282.0	18395.0	10279.0	3424.0	13947.0	25220.0	9826.0	7565.0	9742.0	10059.0	6912.0	26199.0	15156.0	10563.0	10352.0	8685.0	13081.0	11327.0	7765.0	8420.0	8967.0	11355.0	12849.0	6840.0	9281.0	6228.0	4147.0	14376.0	7950.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Styrene degradation
Sulfur metabolism	121592.0	135804.0	172745.0	152498.0	100670.0	87602.0	98978.0	133152.0	132410.0	117973.0	107302.0	137155.0	159892.0	135659.0	144584.0	120831.0	128152.0	114904.0	126480.0	137295.0	136127.0	133322.0	148372.0	104855.0	111415.0	135906.0	149067.0	134011.0	119408.0	103834.0	125540.0	136879.0	106643.0	124655.0	168077.0	128184.0	128643.0	124801.0	95072.0	129088.0	126102.0	210338.0	141657.0	127906.0	109832.0	133378.0	160792.0	109374.0	157789.0	235656.0	113856.0	85341.0	136771.0	100334.0	108023.0	137872.0	152230.0	114709.0	103115.0	131284.0	155160.0	117216.0	107456.0	100990.0	147706.0	96768.0	111234.0	89944.0	81570.0	180937.0	99984.0	72803.0	114245.0	138301.0	105833.0	101228.0	83107.0	120498.0	89588.0	84405.0	96156.0	128425.0	110382.0	187405.0	128488.0	109724.0	150333.0	221576.0	117542.0	108639.0	112221.0	122004.0	97875.0	242572.0	141539.0	113601.0	162389.0	127454.0	148165.0	104190.0	106598.0	104291.0	114205.0	119676.0	124299.0	198728.0	110544.0	60418.0	85488.0	129155.0	90086.0	Metabolism; Energy Metabolism; Sulfur metabolism
Sulfur relay system	138181.0	158328.0	218485.0	181591.0	108472.0	106424.0	119106.0	164763.0	158957.0	140298.0	128246.0	157099.0	157698.0	162396.0	160887.0	146968.0	147124.0	135313.0	148028.0	158364.0	145142.0	150893.0	191684.0	123550.0	129711.0	167106.0	181548.0	160560.0	121363.0	122878.0	150730.0	174151.0	125658.0	148511.0	190541.0	136048.0	142265.0	130864.0	99239.0	133971.0	138920.0	202496.0	174432.0	135674.0	122554.0	145857.0	177835.0	113241.0	156662.0	228605.0	115871.0	99337.0	131500.0	96871.0	102894.0	166125.0	186420.0	107848.0	100484.0	150688.0	151410.0	136621.0	120055.0	123387.0	170605.0	116850.0	125736.0	101433.0	98532.0	182089.0	118022.0	88902.0	129884.0	166230.0	123054.0	113357.0	98837.0	137964.0	107914.0	101551.0	90266.0	146896.0	132661.0	182081.0	155307.0	103073.0	176509.0	211947.0	143890.0	113106.0	127466.0	122259.0	103723.0	217158.0	154004.0	136018.0	181342.0	140838.0	176255.0	120310.0	127292.0	125749.0	131299.0	142568.0	132920.0	189510.0	126773.0	68592.0	93403.0	135748.0	93586.0	Genetic Information Processing; Folding, Sorting and Degradation; Sulfur relay system
Synthesis and degradation of ketone bodies	14205.0	14050.0	15492.0	20236.0	15309.0	14199.0	11410.0	16559.0	18249.0	17090.0	16146.0	19509.0	16303.0	12658.0	13524.0	20040.0	13751.0	17683.0	18524.0	20325.0	13835.0	12906.0	20850.0	14966.0	15148.0	17921.0	19224.0	12503.0	10221.0	17843.0	13272.0	16502.0	13256.0	15393.0	24004.0	10562.0	18431.0	22949.0	8044.0	14917.0	20890.0	13265.0	17245.0	16830.0	11952.0	16735.0	18202.0	15087.0	15836.0	20375.0	9277.0	13305.0	11074.0	7350.0	7202.0	18752.0	14889.0	8353.0	8676.0	17775.0	14511.0	13300.0	12184.0	17742.0	18098.0	16484.0	16861.0	11414.0	11782.0	16593.0	14377.0	9769.0	12989.0	18201.0	14359.0	12564.0	13995.0	13631.0	13642.0	11303.0	6578.0	15083.0	15182.0	23964.0	16462.0	7950.0	19641.0	25129.0	13764.0	8014.0	11872.0	14451.0	8639.0	20123.0	13884.0	17314.0	15449.0	12509.0	14273.0	14879.0	13451.0	12908.0	17615.0	16028.0	16219.0	10602.0	9762.0	6853.0	6237.0	17815.0	11924.0	Metabolism; Lipid Metabolism; Synthesis and degradation of ketone bodies
